Event,Sample label (Offset in mm/cm),Expedition,Site,H,Core,Type,Sect,Offset [cm],Depth sed [m] (CSFA),Depth comp [mcd] (Cappelli et al. 2019 (CCSF)),Offset [m] (Cappelli splice),Offset [m] (Bohaty splice (CCSF offset [S...),Depth comp [mcd] (Bohaty (CCSF-A/CCSF-M)),Depth comp [mcd] (two-site composite (Depth CCS...),Ca count [#],Fe count [#],Ca/Fe,Comment (Notes),Age [Ma],Al,Ti,Ti_Al,log_CaFe,CaCO3_wt_pct
342-U1410C,"342-U1410C-18X-4,130",342,U1410,C,18,X,4,130,162.2,184.22,22.02,,182.16,198.77,2039808,432101,4.72,,44.4634265,24285.0,24811.0,1.0216594605723697,0.6739419986340878,41.61572054267798
342-U1410C,"342-U1410C-18X-4,132",342,U1410,C,18,X,4,132,162.22,184.24,22.02,,182.18,198.79,1902037,382327,4.97,,44.4638784,21849.0,22973.0,1.051444002013822,0.696356388733332,42.39226708766629
342-U1410C,"342-U1410C-18X-4,134",342,U1410,C,18,X,4,134,162.24,184.26,22.02,,182.21,198.82,2177985,416118,5.23,,44.4645563,24473.0,25036.0,1.023004944224247,0.7185016888672743,43.15949101080672
342-U1410C,"342-U1410C-18X-4,136",342,U1410,C,18,X,4,136,162.26,184.28,22.02,,182.24,198.85,2274710,368039,6.18,,44.4652342,22003.0,22204.0,1.0091351179384629,0.7909884750888159,45.67079571945203
342-U1410C,"342-U1410C-18X-4,138",342,U1410,C,18,X,4,138,162.28,184.3,22.02,,182.26,198.87,2084047,369915,5.63,,44.4656861,22381.0,22149.0,0.9896340646083732,0.7505083948513462,44.26836333962489
342-U1410C,"342-U1410C-18X-4,140",342,U1410,C,18,X,4,140,162.3,184.32,22.02,,182.29,198.9,1791959,315269,5.68,,44.466364,19258.0,18990.0,0.9860837054730501,0.7543483357110189,44.401398090708255
342-U1410C,"342-U1410C-18X-4,142",342,U1410,C,18,X,4,142,162.32,184.34,22.02,,182.32,198.93,1735131,277323,6.26,,44.4670419,15958.0,16218.0,1.0162927685173582,0.7965743332104297,45.86431777407534
342-U1410C,"342-U1410C-18X-4,144",342,U1410,C,18,X,4,144,162.34,184.36,22.02,,182.34,198.95,1566306,242726,6.45,,44.4674938,13081.0,13778.0,1.0532833881201742,0.8095597146352678,46.31419631353886
342-U1410C,"342-U1410C-18X-4,146",342,U1410,C,18,X,4,146,162.36,184.38,22.02,,182.37,198.98,1643631,253236,6.49,,44.4681717,13380.0,14858.0,1.1104633781763826,0.8122446968003693,46.4072175206488
342-U1410C,"342-U1410C-18X-4,148",342,U1410,C,18,X,4,148,162.38,184.4,22.02,,182.39,199.0,2194272,344011,6.38,,44.4686237,21816.0,21055.0,0.9651173450678401,0.8048206787211624,46.15001241429467
342-U1410C,"342-U1410C-18X-5,2",342,U1410,C,18,X,5,2,162.42,184.44,22.02,,182.45,199.06,1963787,331655,5.92,,44.4699795,20986.0,20105.0,0.9580196321357095,0.7723217067229198,45.02408552941556
342-U1410C,"342-U1410C-18X-5,4",342,U1410,C,18,X,5,4,162.44,184.46,22.02,,182.47,199.08,2147093,332545,6.46,,44.4704314,21774.0,20308.0,0.9326719941214292,0.8102325179950841,46.337505585939695
342-U1410C,"342-U1410C-18X-5,6",342,U1410,C,18,X,5,6,162.46,184.48,22.02,,182.5,199.11,2221999,339259,6.55,,44.4711093,23767.0,21152.0,0.8899734926578869,0.8162412999917831,46.54567983821533
342-U1410C,"342-U1410C-18X-5,8",342,U1410,C,18,X,5,8,162.48,184.5,22.02,,182.53,199.14,1953222,334231,5.84,,44.4717872,22033.0,21791.0,0.9890164752870694,0.7664128471123994,44.819373088209076
342-U1410C,"342-U1410C-18X-5,10",342,U1410,C,18,X,5,10,162.5,184.52,22.02,,182.55,199.16,1954414,344458,5.67,,44.4722391,22349.0,21775.0,0.974316524229272,0.7535830588929066,44.37488507534475
342-U1410C,"342-U1410C-18X-5,12",342,U1410,C,18,X,5,12,162.52,184.54,22.02,,182.58,199.19,1954053,364254,5.36,,44.472917,25011.0,24059.0,0.9619367478309544,0.7291647896927701,43.52891413890602
342-U1410C,"342-U1410C-18X-5,14",342,U1410,C,18,X,5,14,162.54,184.56,22.02,,182.61,199.22,2174031,382112,5.69,,44.4735949,25048.0,23891.0,0.953808687320345,0.7551122663950712,44.427864469257244
342-U1410C,"342-U1410C-18X-5,16",342,U1410,C,18,X,5,16,162.56,184.58,22.02,,182.63,199.24,1990340,374706,5.31,,44.4740468,24551.0,23913.0,0.9740132784815283,0.725094521081469,43.3878996828675
342-U1410C,"342-U1410C-18X-5,18",342,U1410,C,18,X,5,18,162.58,184.6,22.02,,182.66,199.27,1826568,399300,4.57,,44.4747247,25893.0,25456.0,0.9831228517359905,0.6599162000698503,41.12979675141997
342-U1410C,"342-U1410C-18X-5,20",342,U1410,C,18,X,5,20,162.6,184.62,22.02,,182.68,199.29,1678534,377122,4.45,,44.4751767,22491.0,23249.0,1.0337023698368235,0.6483600109809317,40.72943258043438
342-U1410C,"342-U1410C-18X-5,22",342,U1410,C,18,X,5,22,162.62,184.64,22.02,,182.71,199.32,2051968,370822,5.53,,44.4758546,25078.0,24607.0,0.9812185979743201,0.7427251313046983,43.99871217405128
342-U1410C,"342-U1410C-18X-5,24",342,U1410,C,18,X,5,24,162.64,184.66,22.02,,182.74,199.35,1791878,423005,4.24,,44.4765325,27592.0,27522.0,0.9974630327631198,0.6273658565927327,40.00209010165523
342-U1410C,"342-U1410C-18X-5,26",342,U1410,C,18,X,5,26,162.66,184.68,22.02,,182.76,199.37,1799217,437255,4.11,,44.4769844,26974.0,28266.0,1.0478979758285756,0.6138418218760693,39.533549918896426
342-U1410C,"342-U1410C-18X-5,28",342,U1410,C,18,X,5,28,162.68,184.7,22.02,,182.79,199.4,1729859,428385,4.04,,44.4776623,27187.0,28443.0,1.0461985507779454,0.6063813651106049,39.27508239425691
342-U1410C,"342-U1410C-18X-5,30",342,U1410,C,18,X,5,30,162.7,184.72,22.02,,182.82,199.43,1558780,386144,4.04,,44.4783402,23890.0,24962.0,1.0448723315194641,0.6063813651106049,39.27508239425691
342-U1410C,"342-U1410C-18X-5,32",342,U1410,C,18,X,5,32,162.72,184.74,22.02,,182.84,199.45,1770996,426477,4.15,,44.4787921,27176.0,26873.0,0.9888504562849573,0.6180480967120927,39.67927631059045
342-U1410C,"342-U1410C-18X-5,34",342,U1410,C,18,X,5,34,162.74,184.76,22.02,,182.87,199.48,1795088,424536,4.23,,44.47947,26453.0,27303.0,1.0321324613465392,0.6263403673750424,39.96656202770835
342-U1410C,"342-U1410C-18X-5,36",342,U1410,C,18,X,5,36,162.76,184.78,22.02,,182.89,199.5,1690067,451351,3.74,,44.4799219,26578.0,28183.0,1.0603882910678004,0.5728716022004802,38.11413665823564
342-U1410C,"342-U1410C-18X-5,38",342,U1410,C,18,X,5,38,162.78,184.8,22.02,,182.92,199.53,1808926,431664,4.19,,44.4805998,27222.0,27595.0,1.013702152670634,0.6222140229662954,39.8236048256673
342-U1410C,"342-U1410C-18X-5,40",342,U1410,C,18,X,5,40,162.8,184.82,22.02,,182.95,199.56,1707109,434466,3.93,,44.4812777,27115.0,28345.0,1.0453623455651853,0.5943925503754267,38.85972990775666
342-U1410C,"342-U1410C-18X-5,42",342,U1410,C,18,X,5,42,162.82,184.84,22.02,,182.97,199.58,1732581,419096,4.13,,44.4817297,27012.0,28082.0,1.0396120242855027,0.615950051656401,39.60658953963602
342-U1410C,"342-U1410C-18X-5,44",342,U1410,C,18,X,5,44,162.84,184.86,22.02,,183.0,199.61,1682717,429988,3.91,,44.4824076,27201.0,28054.0,1.0313591412080438,0.5921767573958668,38.78296375997981
342-U1410C,"342-U1410C-18X-5,46",342,U1410,C,18,X,5,46,162.86,184.88,22.02,,183.03,199.64,1819056,447677,4.06,,44.4830855,27692.0,29092.0,1.050556117290192,0.608526033577194,39.349384433281884
342-U1410C,"342-U1410C-18X-5,48",342,U1410,C,18,X,5,48,162.88,184.9,22.02,,183.05,199.66,1813465,443394,4.09,,44.4835374,26525.0,27461.0,1.0352874646559849,0.6117233080073418,39.46015400591436
342-U1410C,"342-U1410C-18X-5,50",342,U1410,C,18,X,5,50,162.9,184.92,22.02,,183.08,199.69,1813741,427109,4.25,,44.4842153,26622.0,25671.0,0.9642776650890241,0.6283889300503115,40.03753448159304
342-U1410C,"342-U1410C-18X-5,52",342,U1410,C,18,X,5,52,162.92,184.94,22.02,,183.1,199.71,1822494,433714,4.2,,44.4846672,26317.0,27300.0,1.0373522817950374,0.6232492903979004,39.85947166583526
342-U1410C,"342-U1410C-18X-5,54",342,U1410,C,18,X,5,54,162.94,184.96,22.02,,183.13,199.74,1783155,409039,4.36,,44.4853451,25199.0,24692.0,0.979880153974364,0.6394864892685861,40.42200942071017
342-U1410C,"342-U1410C-18X-5,56",342,U1410,C,18,X,5,56,162.96,184.98,22.02,,183.16,199.77,1814636,397992,4.56,,44.486023,24224.0,24903.0,1.0280300528401585,0.658964842664435,41.09683697410935
342-U1410C,"342-U1410C-18X-5,58",342,U1410,C,18,X,5,58,162.98,185.0,22.02,,183.18,199.79,2017151,419744,4.81,,44.4864749,25060.0,24840.0,0.99122106943336,0.6821450763738317,41.8999161709714
342-U1410C,"342-U1410C-18X-5,60",342,U1410,C,18,X,5,60,163.0,185.02,22.02,,183.21,199.82,2003809,449362,4.46,,44.4871528,25050.0,24353.0,0.9721756487025948,0.6493348587121419,40.76320618008216
342-U1410C,"342-U1410C-18X-5,62",342,U1410,C,18,X,5,62,163.02,185.04,22.02,,183.24,199.85,1868898,363975,5.13,,44.4878307,22219.0,21685.0,0.975966515144696,0.7101173651118162,42.86901611429887
342-U1410C,"342-U1410C-18X-5,64",342,U1410,C,18,X,5,64,163.04,185.06,22.02,,183.26,199.87,2099143,372700,5.63,,44.4882827,23656.0,23278.0,0.9840209671964829,0.7505083948513462,44.26836333962489
342-U1410C,"342-U1410C-18X-5,66",342,U1410,C,18,X,5,66,163.06,185.08,22.02,,183.29,199.9,2163459,354405,6.1,,44.4889606,23273.0,22215.0,0.9545395952391182,0.785329835010767,45.47475213394803
342-U1410C,"342-U1410C-18X-5,68",342,U1410,C,18,X,5,68,163.08,185.1,22.02,,183.31,199.92,2262015,325811,6.94,,44.4894125,22785.0,20951.0,0.9195084485407066,0.8413594704548549,47.41589885390845
342-U1410C,"342-U1410C-18X-5,70",342,U1410,C,18,X,5,70,163.1,185.12,22.02,,183.34,199.95,2218890,288406,7.69,,44.4900904,20341.0,19599.0,0.963521950739885,0.8859263398014311,48.95991804242058
342-U1410C,"342-U1410C-18X-5,72",342,U1410,C,18,X,5,72,163.12,185.14,22.02,,183.37,199.98,2108062,343292,6.14,,44.4907683,21529.0,20300.0,0.9429142087416973,0.7881683711411677,45.57309321818576
342-U1410C,"342-U1410C-18X-5,74",342,U1410,C,18,X,5,74,163.14,185.16,22.02,,183.39,200.0,2344375,362820,6.46,,44.4912202,20223.0,18972.0,0.9381397418780596,0.8102325179950841,46.337505585939695
342-U1410C,"342-U1410C-18X-5,76",342,U1410,C,18,X,5,76,163.16,185.18,22.02,,183.42,200.03,2313624,297068,7.79,,44.4918981,20893.0,18603.0,0.8903939118365003,0.8915374576725644,49.154315221066
342-U1410C,"342-U1410C-18X-5,78",342,U1410,C,18,X,5,78,163.18,185.2,22.02,,183.45,200.06,2098344,355389,5.9,,44.492576,22865.0,21225.0,0.928274655587142,0.7708520116421442,44.97316794334209
342-U1410C,"342-U1410C-18X-5,80",342,U1410,C,18,X,5,80,163.2,185.22,22.02,,183.47,200.08,2597425,257093,10.1,,44.4930279,19032.0,16717.0,0.8783627574611181,1.0043213737826426,53.06171399469966
342-U1410C,"342-U1410C-18X-5,82",342,U1410,C,18,X,5,82,163.22,185.24,22.02,,183.5,200.11,2243942,201901,11.11,,44.4937058,14212.0,14437.0,1.015831691528286,1.0457140589408676,54.495763572006354
342-U1410C,"342-U1410C-18X-5,84",342,U1410,C,18,X,5,84,163.24,185.26,22.02,,183.53,200.14,2701881,200382,13.48,,44.4943837,16420.0,15788.0,0.961510353227771,1.129689892199301,57.405106315244794
342-U1410C,"342-U1410C-18X-5,86",342,U1410,C,18,X,5,86,163.26,185.28,22.02,,183.55,200.16,2505491,216094,11.59,,44.4948357,18126.0,15589.0,0.8600353083967781,1.064083435963596,55.13217063895878
342-U1410C,"342-U1410C-18X-5,88",342,U1410,C,18,X,5,88,163.28,185.3,22.02,,183.58,200.19,2482939,213360,11.64,,44.4955136,17747.0,15861.0,0.8937285174959148,1.0659529803138696,55.196941002974015
342-U1410C,"342-U1410C-18X-5,90",342,U1410,C,18,X,5,90,163.3,185.32,22.02,,183.6,200.21,2617514,226683,11.55,,44.4959655,18048.0,16334.0,0.9050310283687943,1.0625819842281632,55.08015284358471
342-U1410C,"342-U1410C-18X-5,92",342,U1410,C,18,X,5,92,163.32,185.34,22.02,,183.63,200.24,2654535,257506,10.31,,44.4966434,19737.0,17427.0,0.8829609363125095,1.0132586652835165,53.371346458747425
342-U1410C,"342-U1410C-18X-5,94",342,U1410,C,18,X,5,94,163.34,185.36,22.02,,183.66,200.27,2494034,214462,11.63,,44.4973213,17482.0,15391.0,0.8803912595812836,1.0655797147284485,55.184009216767095
342-U1410C,"342-U1410C-18X-5,96",342,U1410,C,18,X,5,96,163.36,185.38,22.02,,183.68,200.29,2299455,223967,10.27,,44.4977732,17864.0,16459.0,0.9213502015226153,1.011570443597278,53.312858018427704
342-U1410C,"342-U1410C-18X-5,98",342,U1410,C,18,X,5,98,163.38,185.4,22.02,,183.71,200.32,2547586,286687,8.89,,44.4984511,22347.0,19064.0,0.853089900210319,0.9489017609702137,51.14170150881306
342-U1410C,"342-U1410C-18X-5,100",342,U1410,C,18,X,5,100,163.4,185.42,22.02,,183.74,200.35,2301110,289528,7.95,,44.499129,21124.0,19505.0,0.9233573186896421,0.9003671286564703,49.46021917230341
342-U1410C,"342-U1410C-18X-5,102",342,U1410,C,18,X,5,102,163.42,185.44,22.02,,183.76,200.37,1906303,292280,6.52,,44.4995809,21723.0,20873.0,0.9608709662569627,0.8142475957319202,46.476607954132376
342-U1410C,"342-U1410C-18X-5,104",342,U1410,C,18,X,5,104,163.44,185.46,22.02,,183.79,200.4,2008493,340667,5.9,,44.5002588,25619.0,23890.0,0.9325110269721691,0.7708520116421442,44.97316794334209
342-U1410C,"342-U1410C-18X-5,106",342,U1410,C,18,X,5,106,163.46,185.48,22.02,,183.81,200.42,1967619,311666,6.31,,44.5007108,22001.0,22263.0,1.0119085496113813,0.8000293592441343,45.984017151013035
342-U1410C,"342-U1410C-18X-5,108",342,U1410,C,18,X,5,108,163.48,185.5,22.02,,183.84,200.45,1817169,353662,5.14,,44.5013887,26235.0,25490.0,0.9716028206594244,0.7109631189952758,42.89831725759133
342-U1410C,"342-U1410C-18X-5,110",342,U1410,C,18,X,5,110,163.5,185.52,22.02,,183.87,200.48,1853668,372043,4.98,,44.5020666,26913.0,26496.0,0.9845056292498049,0.6972293427597176,42.42251057991042
342-U1410C,"342-U1410C-18X-5,112",342,U1410,C,18,X,5,112,163.52,185.54,22.02,,183.89,200.5,1682608,330031,5.1,,44.5025185,22972.0,24208.0,1.053804631725579,0.7075701760979364,42.78076875091301
342-U1410C,"342-U1410C-18X-5,114",342,U1410,C,18,X,5,114,163.54,185.56,22.02,,183.92,200.53,1742766,361096,4.83,,44.5031964,25767.0,25844.0,1.0029883183917414,0.6839471307515121,41.96234834488614
342-U1410C,"342-U1410C-18X-5,116",342,U1410,C,18,X,5,116,163.56,185.58,22.02,,183.95,200.56,1748514,373284,4.68,,44.5038743,26498.0,26653.0,1.0058494980753265,0.670245853074124,41.48766757975302
342-U1410C,"342-U1410C-18X-5,118",342,U1410,C,18,X,5,118,163.58,185.6,22.02,,183.97,200.58,1787584,390070,4.58,,44.5043262,26808.0,27146.0,1.0126081766636825,0.6608654780038692,41.162684485444046
342-U1410C,"342-U1410C-18X-5,120",342,U1410,C,18,X,5,120,163.6,185.62,22.02,,184.0,200.61,1758566,390402,4.5,,44.5050041,26418.0,26436.0,1.00068135362253,0.6532125137753437,40.89754753974678
342-U1410C,"342-U1410C-18X-5,122",342,U1410,C,18,X,5,122,163.62,185.64,22.02,,184.02,200.63,1779487,370103,4.81,,44.505456,25331.0,24418.0,0.963957206584817,0.6821450763738317,41.8999161709714
342-U1410C,"342-U1410C-18X-5,124",342,U1410,C,18,X,5,124,163.64,185.66,22.02,,184.05,200.66,1894899,377042,5.03,,44.5061339,25938.0,26228.0,1.0111805073637135,0.7015679850559274,42.57282284226261
342-U1410C,"342-U1410C-18X-5,126",342,U1410,C,18,X,5,126,163.66,185.68,22.02,,184.08,200.69,1774886,337920,5.25,,44.5068118,23992.0,23182.0,0.9662387462487496,0.7201593034059569,43.21691906649938
342-U1410C,"342-U1410C-18X-5,128",342,U1410,C,18,X,5,128,163.68,185.7,22.02,,184.1,200.71,1813436,378363,4.79,,44.5072638,25035.0,24010.0,0.9590573197523468,0.6803355134145632,41.83722386224754
342-U1410C,"342-U1410C-18X-5,130",342,U1410,C,18,X,5,130,163.7,185.72,22.02,,184.13,200.74,1891539,347386,5.45,,44.5079417,24784.0,23522.0,0.9490800516462233,0.7363965022766424,43.77945682137428
342-U1410C,"342-U1410C-18X-5,132",342,U1410,C,18,X,5,132,163.72,185.74,22.02,,184.15,200.76,1914619,345843,5.54,,44.5083936,24234.0,24078.0,0.9935627630601634,0.7435097647284298,44.02589579901645
342-U1410C,"342-U1410C-18X-5,134",342,U1410,C,18,X,5,134,163.74,185.76,22.02,,184.17,200.78,1919646,346705,5.54,,44.5088455,24017.0,23121.0,0.9626930923928884,0.7435097647284298,44.02589579901645
342-U1410B,"342-U1410B-20X-3,60",342,U1410,B,20,X,3,60,167.02,185.88,18.86,,184.24,200.85,1980152,296600,6.68,,44.5104273,19491.0,21785.0,1.117695346570212,0.8247764624755457,46.84138054246529
342-U1410B,"342-U1410B-20X-3,62",342,U1410,B,20,X,3,62,167.04,185.9,18.86,,184.26,200.87,2037884,283919,7.18,,44.5108792,20302.0,22432.0,1.1049157718451383,0.8561244442423003,47.9274313707745
342-U1410B,"342-U1410B-20X-3,64",342,U1410,B,20,X,3,64,167.06,185.92,18.86,,184.29,200.9,1787587,240428,7.44,,44.5115571,17278.0,18554.0,1.0738511401782613,0.8715729355458788,48.462644351986974
342-U1410B,"342-U1410B-20X-3,66",342,U1410,B,20,X,3,66,167.08,185.94,18.86,,184.31,200.92,2277896,310189,7.34,,44.512009,24016.0,23517.0,0.97922218520986,0.8656960599160706,48.259039995792264
342-U1410B,"342-U1410B-20X-3,68",342,U1410,B,20,X,3,68,167.1,185.96,18.86,,184.34,200.95,2307338,306216,7.54,,44.5126869,20553.0,22940.0,1.1161387631975868,0.877371345869774,48.663530277658325
342-U1410B,"342-U1410B-20X-3,70",342,U1410,B,20,X,3,70,167.12,185.98,18.86,,184.36,200.97,2284402,304841,7.49,,44.5131389,20705.0,21806.0,1.053175561458585,0.8744818176994665,48.56342257419802
342-U1410B,"342-U1410B-20X-3,72",342,U1410,B,20,X,3,72,167.14,186.0,18.86,,184.39,201.0,2533177,294681,8.6,,44.5138168,21449.0,21836.0,1.0180427991980978,0.9344984512435677,50.642698843333406
342-U1410B,"342-U1410B-20X-3,74",342,U1410,B,20,X,3,74,167.16,186.02,18.86,,184.41,201.02,2532010,276105,9.17,,44.5142687,18435.0,20613.0,1.1181448331977217,0.9623693356700211,51.60828563428788
342-U1410B,"342-U1410B-20X-3,76",342,U1410,B,20,X,3,76,167.18,186.04,18.86,,184.43,201.04,2717532,282469,9.62,,44.5147206,17626.0,19784.0,1.1224327697719279,0.983175072037813,52.32910037075003
342-U1410B,"342-U1410B-20X-3,78",342,U1410,B,20,X,3,78,167.2,186.06,18.86,,184.46,201.07,1384559,152677,9.07,,44.5153985,8088.0,9491.0,1.1734668644906034,0.9576072870600952,51.443304460197
342-U1410B,"342-U1410B-20X-3,86",342,U1410,B,20,X,3,86,167.28,186.14,18.86,,184.56,201.17,1855830,168720,11.0,,44.5176582,10574.0,12270.0,1.1603934178172877,1.0413926851582251,54.346049577306715
342-U1410B,"342-U1410B-20X-3,88",342,U1410,B,20,X,3,88,167.3,186.16,18.86,,184.58,201.19,1590814,137604,11.56,,44.5181101,7837.0,8567.0,1.093147888222534,1.0629578340845103,55.09317416185786
342-U1410B,"342-U1410B-20X-3,90",342,U1410,B,20,X,3,90,167.32,186.18,18.86,,184.61,201.22,1845913,169610,10.88,,44.518788,9828.0,12159.0,1.2371794871794872,1.0366288953621612,54.18100807982208
342-U1410B,"342-U1410B-20X-3,92",342,U1410,B,20,X,3,92,167.34,186.2,18.86,,184.63,201.24,2177672,189494,11.49,,44.5192399,12903.0,14608.0,1.132139812446718,1.0603200286882852,55.001787393905644
342-U1410B,"342-U1410B-20X-3,94",342,U1410,B,20,X,3,94,167.36,186.22,18.86,,184.65,201.26,2173651,198146,10.97,,44.5196919,15153.0,15379.0,1.0149145383752392,1.040206627574711,54.30495861232586
342-U1410B,"342-U1410B-20X-3,96",342,U1410,B,20,X,3,96,167.38,186.24,18.86,,184.67,201.28,2304526,223477,10.31,,44.5201438,14711.0,17330.0,1.1780300455441506,1.0132586652835165,53.371346458747425
342-U1410B,"342-U1410B-20X-3,98",342,U1410,B,20,X,3,98,167.4,186.26,18.86,,184.69,201.3,2327126,222382,10.46,,44.5205957,14481.0,17501.0,1.2085491333471445,1.0195316845312554,53.58867521058535
342-U1410B,"342-U1410B-20X-3,100",342,U1410,B,20,X,3,100,167.42,186.28,18.86,,184.71,201.32,2392936,228681,10.46,,44.5210477,18506.0,17723.0,0.9576893980330704,1.0195316845312554,53.58867521058535
342-U1410B,"342-U1410B-20X-3,102",342,U1410,B,20,X,3,102,167.44,186.3,18.86,,184.73,201.34,2261066,223706,10.11,,44.5214996,15485.0,17926.0,1.1576364223442042,1.0047511555910011,53.07660378545023
342-U1410B,"342-U1410B-20X-3,104",342,U1410,B,20,X,3,104,167.46,186.32,18.86,,184.75,201.36,2343100,233224,10.05,,44.5219515,18672.0,18353.0,0.9829155955441302,1.0021660617565078,52.987043209554216
342-U1410B,"342-U1410B-20X-3,106",342,U1410,B,20,X,3,106,167.48,186.34,18.86,,184.77,201.38,2215140,234947,9.43,,44.5224034,15577.0,17821.0,1.1440585478590228,0.9745116927373284,52.028957594884744
342-U1410B,"342-U1410B-20X-3,108",342,U1410,B,20,X,3,108,167.5,186.36,18.86,,184.79,201.4,2138499,237161,9.02,,44.5228554,17354.0,17671.0,1.0182666820329607,0.9552065375419417,51.36013049314057
342-U1410B,"342-U1410B-20X-3,110",342,U1410,B,20,X,3,110,167.52,186.38,18.86,,184.81,201.42,1254953,153445,8.18,,44.5233073,6677.0,10194.0,1.526733562977385,0.912753303671323,49.88933820569299
342-U1410B,"342-U1410B-20X-3,114",342,U1410,B,20,X,3,114,167.56,186.42,18.86,,184.85,201.46,2351303,311010,7.56,,44.5242112,21242.0,23317.0,1.097683833913944,0.8785217955012065,48.7033876051393
342-U1410B,"342-U1410B-20X-3,116",342,U1410,B,20,X,3,116,167.58,186.44,18.86,,184.87,201.48,1866013,270556,6.9,,44.5246631,18377.0,21096.0,1.147956684986668,0.8388490907372553,47.32892674859221
342-U1410B,"342-U1410B-20X-3,122",342,U1410,B,20,X,3,122,167.64,186.5,18.86,,184.93,201.54,1918912,315623,6.08,,44.5260189,22901.0,25205.0,1.1006069603947426,0.7839035792727349,45.4253395039039
342-U1410B,"342-U1410B-20X-3,124",342,U1410,B,20,X,3,124,167.66,186.52,18.86,,184.95,201.56,1851721,295694,6.26,,44.5264708,21199.0,23444.0,1.1059012217557431,0.7965743332104297,45.86431777407534
342-U1410B,"342-U1410B-20X-3,126",342,U1410,B,20,X,3,126,167.68,186.54,18.86,,184.97,201.58,1737994,299567,5.8,,44.5269228,16630.0,23559.0,1.4166566446181599,0.7634279935629372,44.71596283698796
342-U1410B,"342-U1410B-20X-3,128",342,U1410,B,20,X,3,128,167.7,186.56,18.86,,184.99,201.6,1471685,253202,5.81,,44.5273747,12790.0,19116.0,1.4946051602814698,0.7641761323903307,44.74188210666301
342-U1410B,"342-U1410B-20X-3,132",342,U1410,B,20,X,3,132,167.74,186.6,18.86,,185.03,201.64,1898225,358196,5.3,,44.5282786,22613.0,27808.0,1.2297351081236456,0.724275869600789,43.35953750231934
342-U1410B,"342-U1410B-20X-3,134",342,U1410,B,20,X,3,134,167.76,186.62,18.86,,185.05,201.66,1837629,343472,5.35,,44.5287305,22745.0,27166.0,1.1943723895361618,0.7283537820212285,43.50081677812546
342-U1410B,"342-U1410B-20X-3,136",342,U1410,B,20,X,3,136,167.78,186.64,18.86,,185.07,201.68,1697912,346561,4.9,,44.5291824,22553.0,26474.0,1.1738571365228572,0.6901960800285137,42.17884319258786
342-U1410B,"342-U1410B-20X-3,138",342,U1410,B,20,X,3,138,167.8,186.66,18.86,,185.08,201.69,1873989,310444,6.04,,44.5294084,18622.0,24790.0,1.3312211362904092,0.7810369386211319,45.326024738529114
342-U1410B,"342-U1410B-20X-3,140",342,U1410,B,20,X,3,140,167.82,186.68,18.86,,185.1,201.71,1767078,346008,5.11,,44.5298603,22844.0,26674.0,1.1676589038697252,0.7084209001347127,42.81024208516712
